Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	27	2.46800731261426	1.5612557777627383E-4	CCNK, PAXIP1, WDR48, BCCIP, FBXO45, PSEN1, NUGGC, CDKN2AIP, STK11, HERC2, NEK1, MAPK1, AKT1, TIPINL1, PARP1, MRE11A, BAZ1B, MAPK14, RAD23B, FBXO31, CUL4A, FANCD2, ERCC1, SPRTN, ZFP791, TIMELESS, BAX	905	231	17535	2.2646911099949776	0.409882362119944	0.2636961008641265	0.2636961008641265
UP_KEYWORDS	Cytoplasm	163	14.899451553930529	1.6601319222607066E-4	KCNG3, SLC27A1, CCNF, EIF4A3, DEUP1, ACTB, ARHGAP35, ALKBH3, PCMT1, STK11, RNF114, ATCAY, BAIAP2L1, PNP, GNAT3, FGFR1OP2, ARL6IP5, AKT1, PIM3, MAP3K8, PIP4K2B, MLYCD, LGALS7, EPM2A, UNC13C, USP4, DAPK3, RFX2, IFT80, CMBL, THOC5, EML1, EEF1A1, CLIP2, BIN1, CEP57L1, GAPDHS, S100A6, GGNBP1, TUBGCP2, LOC103694903, CCDC146, ALOX15, CDCA7, GSKIP, ADH7, AK8, SDCBP, RNASEH1, BLOC1S3, PIP5K1C, ATG7, ATG5, GSTM1, EPHX2, PMM2, KLHL22, ARPC4, CNOT10, WDYHV1, FBXO32, NMRAL1, EHD2, NPLOC4, BPIFB4, AGO3, ARPC3, ANP32E, TUBGCP5, PLEKHM1, CORO7, TMEM18, GMEB1, DIS3L, GDI2, FHL2, ADAR, IDE, AKR1B7, LASP1, UCHL1, CAPZB, SUFU, RARS, SUMO3, KIF1B, PGLS, DNM1L, SULT4A1, YWHAG, ILKAP, SCYL1, ACTR3, STPG1, ACTR2, USP48, DBNL, GPX1, PDCD6IP, NCBP1, PLA2G4D, PLA2G4E, CEP295, ELMOD3, SEPT1, GPCPD1, RAD23B, PDRG1, NT5C3A, SLC7A5, TUBB2B, BDH2, SULT1D1, OAS2, ETF1, CRYAA, RBKS, ATG4D, SNAP47, CDC123, STX17, SRC, MVP, HAAO, IGHMBP2, PSMA8, AURKA, FAM129B, PPP2CB, MAPK8, RASD1, DNAJB6, STAT4, MAPK1, SHOC2, VHL, DISC1, CYTH1, TSNAX, NQO1, NQO2, CSNK1A1, NDE1, MX2, GINS4, CDC42BPB, MAPK14, PNRC2, ARCN1, PFKL, FABP5, GLRB, CARM1, CTH, SGSM3, PPP2R2D, BAX, COPG2, ATXN10, PTPN4, PFKP, TPT1, EIF3B	1068	2410	20793	1.3167898270315634	0.05252882678034465	0.013488571868368241	0.012990532291690029
UP_KEYWORDS	Acetylation	124	11.3345521023766	3.3217881512375433E-4	CMAS, EIF4A3, LOC100364457, ABAT, ACTB, PCMT1, STK11, RNF114, PNP, ARL6IP5, AKT1, KAT7, PIP4K2B, MLYCD, ECH1, STX7, NDUFA10L1, CMBL, THOC5, SDHA, GTF2F1, EEF1A1, GNPAT, POR, SOAT1, BIN1, HAT1, S100A6, SRSF6, ADH7, PDS5A, CDKN2AIP, HSP90B1, SDCBP, SYNGR1, ORC1, SLC38A6, PIP5K1C, PLCG1, ATG7, HMOX2, ATG5, TRAP1, EPHX2, KLHL22, CNOT10, COQ3, UCK2, CYP2C23, NPLOC4, HNRNPF, GNB1, SPRTN, ANP32E, ACO2, LIN54, HBS1L, GMEB1, GDI2, SLC2A1, SMG9, DBI, CDC73, HK1, LASP1, CAPZB, RARS, KIF1B, PGLS, DNM1L, RBM34, YWHAG, AASS, ILKAP, ACTR3, BCKDHA, ACTR2, USP48, DBNL, GPX1, PDCD6IP, ACTL6B, NCBP1, PARP1, BUD31, TUBB2B, PRPF18, TNNT1, OAS2, AGPS, ETF1, MCM6, CRYAA, INA, STX17, UHRF1, MVP, GOSR1, IGHMBP2, HSD17B4, IWS1, POLR2E, LEO1, STX6, RBBP8, MAPK1, CYTH1, ZFP143, NDUFA9, NQO1, CSNK1A1, GINS4, MRE11A, AP2B1, MAPK14, ARCN1, RAB10, LETM1, PFKL, FABP5, VAPB, BAX, PFKP, EIF3B	1068	1775	20793	1.360094951732869	0.1023509047598673	0.018195922099486485	0.01752407266812083
UP_KEYWORDS	Golgi apparatus	42	3.8391224862888484	3.3592471568282743E-4	GGNBP1, B4GALT3, SPPL2B, GOSR1, XYLT2, LPCAT1, DBI, PSEN1, MSLN, TM9SF4, FUT8, GRM6, RESP18, CHST10, MGAT3, STX6, TMED3, GCNT3, SCAP, DNM1L, ST3GAL1, SCYL1, TSNAX, ST6GAL1, DBNL, ST8SIA1, P3H2, B3GALT5, SYN1, COQ6, ARCN1, TNFRSF1A, TPST2, RAB10, PROC, B3GNT6, GORASP2, B3GNT2, COPG2, MPPE1, CORO7, ZG16	1068	454	20793	1.8011062713458397	0.10344341843878213	0.018195922099486485	0.01752407266812083
GOTERM_BP_DIRECT	GO:0008053~mitochondrial fusion	7	0.6398537477148081	3.8352677912089836E-4	AFG3L1, MIGA1, MFN1, BAX, MIEF2, USP30, BAK1	905	20	17535	6.781491712707182	0.726321703603684	0.4318511532901316	0.4318511532901316
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	16	1.4625228519195612	6.263908600688342E-4	DUSP4, EPM2A, EYA3, LOC103694903, PPM1K, PPM1F, FAM220A, PPP2CB, PPP3CC, PPP1R3C, PTPRZ1, PTPN4, PPEF2, DLGAP5, PLPP1, ILKAP	905	112	17535	2.7679558011049727	0.8795609312579363	0.5289870813281304	0.5289870813281304
KEGG_PATHWAY	rno00603:Glycosphingolipid biosynthesis - globo series	6	0.5484460694698354	7.469300379642842E-4	ST8SIA1, HEXB, HEXA, NAGA, B3GALT5, ST3GAL1	407	15	7749	7.615724815724816	0.18269788353414884	0.10083555512517836	0.09635397489739266
UP_KEYWORDS	Lysosome	19	1.736745886654479	8.121155339318237E-4	SLC36A1, ASAH1, MANBA, SPPL2B, HEXB, FUCA1, HEXA, SLC30A4, NAGA, ABCB9, GIMAP5, CTSS, PSAP, PLEKHM1, TMEM106B, ACP5, HPSE, TECPR1, LGMN	1068	152	20793	2.433637640449438	0.232060849796899	0.0377053640754061	0.03631316601723726
GOTERM_BP_DIRECT	GO:0034314~Arp2/3 complex-mediated actin nucleation	6	0.5484460694698354	9.766186808076891E-4	ACTR3, ACTR2, ARPC3, ARPC4, TRIM27, ACTR3B	905	16	17535	7.265883977900553	0.9631400577928774	0.6598035807536748	0.6598035807536748
UP_KEYWORDS	Vision	7	0.6398537477148081	0.0010912076954275505	GRK1, GUCY2E, GRM6, GNAT3, SAG, CNGA1, ARR3	1068	24	20793	5.678487827715356	0.29871165043515724	0.04433031262674424	0.04269350108360291
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	63	5.7586837294332724	0.0012113056951641255	ANKRD13C, KCNG3, SLC27A1, LPCAT1, LRMP, DBI, PHTF1, RESP18, DSE, TMED3, ARL6IP5, KIFAP3, DNM1L, SLC36A1, EPM2A, IKBIP, CERS4, ST6GAL1, RSAD2, VWF, ELOVL2, IFNGR2, P3H2, ZDHHC13, ATP11A, DDOST, NT5C3A, TPST2, SOAT1, OAS2, MPPE1, FAM20A, CYP2E1, EMID1, STX17, STX16, ATL2, PSEN1, ABCB9, HACD3, HSP90B1, PGS1, CLN3, CREG2, RGD1559459, BAK1, DISC1, HMOX2, COL26A1, ICMT, WFS1, ATP8B1, TMEM50B, PLA2G2A, TMEM64, B3GALT5, UBE2G2, ARCN1, PROC, VAPB, BAX, STT3B, PNPLA6	944	821	18520	1.505450153801689	0.5078852473269816	0.14172276633420267	0.14075372177807138
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	12	1.0968921389396709	0.0013684343287945673	ATXN3, UCK2, USP48, UCHL1, USP38, WDR48, USP42, USP4, USP22, USP12, USP30, JOSD2	905	74	17535	3.142003882335374	0.9902035665536723	0.7704285271113414	0.7704285271113414
GOTERM_CC_DIRECT	GO:0005885~Arp2/3 protein complex	5	0.4570383912248629	0.0016524771564359235	ACTR3, ACTR2, ARPC3, ARPC4, ACTR3B	944	11	18520	8.917565485362095	0.6199675904627695	0.14429898130859425	0.14331232160733892
UP_KEYWORDS	Nonsense-mediated mRNA decay	5	0.4570383912248629	0.001701756146339257	NCBP1, EIF4A3, SMG9, ETF1, PNRC2	1068	11	20793	8.84959141981614	0.4250900607867998	0.06145230528447317	0.05918329708935416
GOTERM_CC_DIRECT	GO:0005930~axoneme	12	1.0968921389396709	0.0017266544771968545	IFT88, GNAT3, ATG16L1, CCDC63, PIK3R4, TULP3, DNAH9, KIFAP3, WDR34, ATG7, AK8, ATG5	944	77	18520	3.0574510235527184	0.6361326551368801	0.14429898130859425	0.14331232160733892
KEGG_PATHWAY	rno04140:Regulation of autophagy	7	0.6398537477148081	0.0023041264250354765	INS1, ATG16L1, PIK3R4, ULK2, ATG7, ATG4D, ATG5	407	27	7749	4.936117936117936	0.4635768403410042	0.20737137825319288	0.19815487255305098
UP_KEYWORDS	Ubl conjugation pathway	27	2.46800731261426	0.0027683428079995384	UHRF1, LOC103694506, CCNF, KLHL12, FBXO45, ATXN3, UCHL1, RNF114, HERC2, SUMO3, USP30, VHL, ATG7, USP48, UBE2H, USP42, SMURF2, USP4, USP22, UBE2E1, WWP1, KLHL22, UBE2G2, FBXO32, RAD23B, FBXO31, NEURL3	1068	281	20793	1.870696549242273	0.5938200823301678	0.089971141259985	0.08664912989038555
UP_KEYWORDS	FAD	13	1.1882998171846435	0.003366475419427952	NDUFA9, NQO1, NQO2, KDM1A, NDUFA10L1, MTHFR, KMO, SDHA, COQ6, POR, ACOX2, AGPS, QSOX2	1068	95	20793	2.664192785334122	0.6657781526814985	0.09946404648309858	0.09579152784372262
GOTERM_MF_DIRECT	GO:0080025~phosphatidylinositol-3,5-bisphosphate binding	6	0.5484460694698354	0.0035355746274736656	JPH2, SESTD1, SNX14, SH3PXD2B, WIPI1, WIPI2	852	21	16650	5.583501006036218	0.9796774362772989	1.0	1.0
GOTERM_BP_DIRECT	GO:1900182~positive regulation of protein localization to nucleus	6	0.5484460694698354	0.0036709666609446804	STK11, TGFB1, PARP1, SRC, AKT1, KAT7	905	21	17535	5.535911602209945	0.9999959764348505	1.0	1.0
KEGG_PATHWAY	rno04370:VEGF signaling pathway	10	0.9140767824497258	0.0037283920435110607	PPP3CC, PLA2G4D, SRC, PLA2G4E, RAC2, PLCG2, AKT1, MAPK1, PLCG1, MAPK14	407	60	7749	3.173218673218673	0.6352514809732115	0.23561076717029372	0.22513917751828066
UP_KEYWORDS	Nucleotide-binding	91	8.318098720292506	0.0038560610601922115	DIRAS3, TOP2B, HBS1L, TRMU, SLC27A1, EIF4A3, KIF11, IDE, GIMAP5, ACTB, ARHGAP35, HK1, STK11, GNAT3, RARS, CNGA1, AKT1, PIM3, KIF1B, PIP4K2B, MAP3K8, DNM1L, ROS1, ACTR3, ACTR2, ARL11, ABCC1, CSNK2A1, DAPK3, CSNK2A2, UBE2E1, SEPT1, CTPS1, ATP11A, TGFBR2, NT5C3A, EEF1A1, TUBB2B, OBSCN, OAS2, NME7, TSSK6, SGK3, MCM6, RBKS, RALA, GUCY2E, FICD, SRC, ARL6, ATL2, LOC103694506, IGHMBP2, PIK3R4, ABCB9, AK8, AURKA, HSP90B1, GRK1, MAPK8, RASD1, ORC1, LARS, MFN1, NLRP3, MYH14, MAPK1, PIP5K1C, ACSS1, CDK17, TRAP1, UBE2H, CSNK1A1, ATP8B1, MX2, ABCA3, IRGC, TIMM44, CDC42BPB, UBE2G2, MAPK14, MAPK15, WARS2, RAB10, EHD2, CENPE, PFKL, UCK2, POMK, MAP3K13, PFKP	1068	1327	20793	1.3351079142782147	0.7151072029463506	0.10188219305957551	0.09812038900814501
UP_KEYWORDS	SH3 domain	18	1.6453382084095063	0.00407528772238302	DBNL, SRC, MPP7, VAV2, TJP1, FUT8, LASP1, BAIAP2L1, OBSCN, BIN1, DLG5, SGSM3, SH3PXD2B, SPATA13, TP53BP2, PLCG2, EPS8L1, PLCG1	1068	162	20793	2.1632334581772783	0.7347744438211194	0.10188219305957551	0.09812038900814501
GOTERM_CC_DIRECT	GO:0002102~podosome	7	0.6398537477148081	0.0042253887317868725	ACTR3, ACTR2, MAPK8, DBNL, SRC, SH3PXD2B, ACTB	944	31	18520	4.430016402405686	0.9160126791901549	0.30898155101191505	0.3068688566460216
GOTERM_MF_DIRECT	GO:0032266~phosphatidylinositol-3-phosphate binding	7	0.6398537477148081	0.004300209228801245	JPH2, SESTD1, SH3PXD2B, SNX13, WIPI1, WIPI2, TECPR1	852	31	16650	4.412766924125398	0.9912651096859636	1.0	1.0
