Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Ion channel	27	4.354838709677419	6.424096413544037E-7	GABRB1, TTYH1, CHRNA4, KCNC4, CACNA1D, CACNA1H, CACNA1I, KCNT2, CACNG3, GABRD, SCN1B, CACNG4, ASIC1, KCNB1, KCNJ9, GABRA4, KCNK12, CACNA2D2, GRIN2B, GABRG3, KCTD6, GRIN1, CACNB1, P2RX6, CACNB2, CACNB3, KCNQ4	607	296	20793	3.124643795360435	1.7472021322439968E-4	2.91225704080663E-5	2.6767068389766818E-5
UP_SEQ_FEATURE	splice variant	59	9.516129032258064	7.294375798985645E-7	ERO1A, PITPNB, FGF5, UBTF, SLC12A8, RING1, DNMT3A, DYRK1A, ACSL6, PAX6, CSNK1D, SSTR2, ERMN, CNKSR2, ATRN, OLFM1, CACNB2, CEACAM1, MAG, OLFM3, RTN4RL1, CLDN19, SHANK2, CAMK1G, NDRG4, CHRNA4, STXBP1, IGSF1, CACNA1D, KALRN, PSMA7, CACNA1I, MOBP, CBS, PDGFD, ZC3H18, APBB1, STX2, CAMK2G, SH2B3, TSPOAP1, ASIC1, SEC31A, HOMER1, BAIAP2, USF2, ST18, GRIN1, TF, PDE10A, GDNF, RCAN2, CSPG5, KRAS, GRB2, SHBG, AGRN, PLCD4, BCAR1	286	852	7976	1.9312190157260583	6.497179625442051E-4	6.506583212695196E-4	6.455522582102296E-4
GOTERM_CC_DIRECT	GO:0045202~synapse	26	4.193548387096775	1.2536031838343613E-6	CRTC1, DBH, RASGRP2, LIN7B, RPH3A, GRK3, CAMK2N1, APBB1, NTSR1, ASIC1, PRIMA1, SLC32A1, DTNB, HOMER1, MYRIP, GRIN2B, GABRG3, GRIN1, OLFM1, TIAM1, OLFM3, RIMBP2, AGRN, CRYAB, SDK2, NECTIN1	529	294	18520	3.0960739683396987	5.389044457266845E-4	1.0780987380975507E-4	1.0179257852735013E-4
KEGG_PATHWAY	rno05032:Morphine addiction	14	2.258064516129032	1.6790898284418047E-6	PRKCG, GABBR2, GABRB1, SLC32A1, KCNJ9, GABRA4, PDE2A, ADCY3, GABRG3, GNG3, GRK3, PDE10A, PDE8B, GABRD	221	92	7749	5.335726932913633	3.6429642659852046E-4	3.643624927718716E-4	3.1566888774705925E-4
INTERPRO	IPR011993:Pleckstrin homology-like domain	31	5.0	3.148155386690779E-6	ROCK2, MTMR11, RASGRF1, RASAL3, KALRN, ARHGAP21, ABR, GRK3, AKT2, APBB1, SH2B3, SH2D5, CYTH1, SPTBN2, AFAP1L1, MYO10, HOMER1, DAB2IP, PLEKHA3, CDC42BPA, PTK2, PLEKHA7, CNKSR2, TIAM1, TBC1D1, PLEKHM2, PLCH1, ARHGEF7, SOS2, PLCD4, PTPN3	563	407	19384	2.6224202565232764	0.003014532911670975	0.003019081015836457	0.003003340238903003
GOTERM_CC_DIRECT	GO:0030425~dendrite	34	5.483870967741936	3.331133663374433E-6	ERO1A, GABRB1, CRTC1, CHRNA4, KCNC4, CAMK2A, CACNA1D, HTR2A, DBH, LRP8, CACNA1H, DDN, GRM2, GNG3, HTR6, CAMK2N1, ZFP385A, APOD, BRINP3, NTSR1, KIRREL3, PRKCG, BRD1, SLC32A1, HOMER1, KCNB1, BDNF, TNK2, PDE2A, MINK1, DAB2IP, CCK, SYT7, GRIN1	529	481	18520	2.4746805843214164	0.001431364480267483	2.0518065971105736E-4	1.937287159132309E-4
GOTERM_CC_DIRECT	GO:0005891~voltage-gated calcium channel complex	8	1.2903225806451613	3.34015027436605E-6	CACNB1, CACNB2, CACNA1I, CACNB3, CACNA2D2, CACNA1D, CACNG4, CACNA1H	529	24	18520	11.669817265280404	0.0014352360788078	2.0518065971105736E-4	1.937287159132309E-4
GOTERM_CC_DIRECT	GO:0045211~postsynaptic membrane	20	3.225806451612903	3.867463842163843E-6	OPRD1, GABBR2, GABRB1, ARF1, HOMER1, KCNB1, CHRNA4, GABRA4, MINK1, DTNBP1, GABRG3, LIN7B, GRIN2B, GRIN1, CNKSR2, ERBB3, CAMK2N1, APBB1, GABRD, SHANK2	529	197	18520	3.5542590655676354	0.0016616306286146854	2.071765101774458E-4	1.956131700745186E-4
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	197	31.774193548387096	4.336252538597703E-6	GLTP, AQP1, NIPAL4, SOX15, RPS6KA1, FAAP100, PRKCG, ACTN4, SOX10, TIAM1, SIK3, KCNQ4, HRASLS, NECAB2, CFH, STXBP1, KLK6, UBE2J1, SPAST, PRKAR2A, MYO6, MAP7, APOD, RIMKLA, NTSR1, SPTBN2, SEC31A, WWTR1, CARMIL3, AFAP1L1, PLK5, DTNB, HOMER1, PDE2A, DDIT4L, PTK2, PKIB, FAM111A, GRB2, PLCH1, SPRR1A, DAZAP1, GABRB1, BICDL1, SMG5, CX3CL1, ROBO1, UCHL1, SLC22A18, C1QBP, ZFP365, UPF1, RING1, TESC, CCDC113, MINK1, PAX6, PPHLN1, JOSD1, RNF144B, RILPL1, CLDN19, ALDOA, ARHGEF7, CRYAB, RHOQ, GAS7, OPRD1, RAMP2, FOXC1, GPS1, ODC1, ADCY3, AKAP6, PTGS2, PSMA7, APBB1, MAP3K2, GABBR2, DAB2IP, BBOX1, MYO9A, PLEKHA7, HIPK3, GRIN1, FKBP1A, CCDC8, NEDD4, AGGF1, AGRN, PLCD4, ANKRD13B, CRTC1, WWC1, MSI2, ETS1, RGS4, ZFP36, CAPN7, PPFIA1, CAPN1, MATK, FBXW2, ERMN, MAG, GEMIN7, CDKL1, MAGEL2, NDRG4, SPATA2, ADRB1, FOXO3, RASAL3, CACNA1H, NEUROD1, ATXN7, PODXL, BMF, NPTX1, SUDS3, LRRC4C, MARK1, WNT4, SMAD4, BDNF, SMURF1, EPHX2, TNK2, RCAN1, YRDC, DIAPH3, STK26, RCAN2, RCAN3, EIF4G1, RNPEPL1, FLT3, HSPB8, RASGRF1, CELF3, CELF4, CELF6, DBH, HTR2A, CALB2, SIX4, ZIC3, DDI2, ZIC1, MYADML2, YWHAH, HSP90AA1, SGIP1, DNMT3A, RNF208, RTN4RL2, SSTR2, ADRA2C, ARFGAP3, SSTR3, EPN1, TTI1, ATRN, ACTA1, RTN4RL1, NAT8L, SHANK2, CAMK1G, ST6GALNAC6, OTUB1, PSMB11, PARG, HDAC3, SMARCD3, ROCK2, DDN, CBS, RNF39, CSK, TSPOAP1, CYTH1, MYO10, MX2, DTNBP1, BAIAP2, CDC42BPA, ACVR2B, P2RX6, PDE10A, RAB15, RGS10, BAX, KRAS, VIM, RAN, BCAR1, PTPN3	529	5227	18520	1.3194685295161124	0.0018628553613615484	2.071765101774458E-4	1.956131700745186E-4
UP_KEYWORDS	Calcium	39	6.290322580645161	4.705573556629435E-6	COLEC12, DOC2A, FURIN, CACNA1D, CELSR1, RASGRP2, CACNA1H, CDH7, CALB2, RPH3A, CACNA1I, EFEMP2, MMP27, EFCAB1, NPTX1, CAPN1, PCDH1, CACNG3, CACNG4, ASIC1, CHGA, JAG2, PRKCG, CGREF1, SS18L1, ENTPD6, CACNA2D2, ACTN4, GRIN2B, SYT7, GRIN1, CACNB1, EHD2, CACNB2, CACNB3, VSNL1, CDH12, AGRN, PLCD4	607	590	20793	2.2643369726077123	0.0012791002717699174	1.8284514391474373E-4	1.6805619845105125E-4
KEGG_PATHWAY	rno04921:Oxytocin signaling pathway	17	2.741935483870968	5.775212748924347E-6	PRKCG, ROCK2, KCNJ9, CAMK2A, CACNA2D2, ADCY3, CACNA1D, PTGS2, CACNB1, RCAN1, CACNB2, CACNB3, KRAS, CAMK2G, CACNG3, CACNG4, CAMK1G	221	152	7749	3.921558704453442	0.0012524398271006598	6.266105832582917E-4	5.428699983988886E-4
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	13	2.0967741935483875	1.1128229670901305E-5	RAMP2, CHRNA4, CAMK2A, CACNA2D2, CACNA1D, GRIN2B, CACNA1H, GRIN1, CACNB1, CACNB2, CACNB3, GJA4, CAMK2G	499	92	17535	4.965474427115099	0.027502232113655434	0.02788734355527867	0.027809445947582362
KEGG_PATHWAY	rno05033:Nicotine addiction	9	1.4516129032258065	1.3051399810747896E-5	GABRB1, SLC32A1, CHRNA4, GABRA4, SLC17A6, GABRD, GABRG3, GRIN2B, GRIN1	221	40	7749	7.889253393665158	0.0028281654246421484	9.440512529774311E-4	8.178877214735348E-4
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	21	3.387096774193549	1.734961209838007E-5	PRKCG, ARF1, HOMER1, CAMK2A, MINK1, DTNBP1, BAIAP2, KALRN, LIN7B, GRIN2B, LRP8, GRIN1, CNKSR2, TIAM1, P2RX6, GNG3, CAMK2N1, CAMK2G, CRYAB, SH2D5, SHANK2	529	238	18520	3.0890692761036362	0.007432638227134691	7.257954694435632E-4	6.852859548699689E-4
INTERPRO	IPR017441:Protein kinase, ATP binding site	28	4.516129032258064	1.788881580637907E-5	CSF1R, ROCK2, FLT3, CAMK2A, ACVR1B, KALRN, GRK3, AKT2, RPS6KA1, CSK, CAMK2G, MARK1, MAP3K2, PRKCG, PLK5, TNK2, MINK1, MATK, DYRK1A, CSNK1D, CDC42BPA, PTK2, HIPK3, AXL, STK26, SIK3, CAMK1G, CDKL1	563	379	19384	2.5436293508672443	0.01700920965416952	0.005950247792126675	0.005919224602386703
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	39	6.290322580645161	1.8566860846230686E-5	ARF1, WWC1, ODC1, AKAP6, KALRN, CX3CL1, GRK3, SPAST, MOBP, PRKAR2A, MYO6, APOD, APBB1, SEC31A, SPTBN2, CHGA, UNC45A, JAG2, PRKCG, HSP90AA1, BDNF, MX2, ITGA2, PDE2A, CSNK1D, ACTN4, MYRIP, MEX3D, PTK2, EPN3, EHD2, TF, RAB15, STK26, NEDD4, AGGF1, BAX, VIM, DEPDC5	529	642	18520	2.1267423988127834	0.007952038204041112	7.257954694435632E-4	6.852859548699689E-4
INTERPRO	IPR001849:Pleckstrin homology domain	22	3.5483870967741935	1.861391384398334E-5	AFAP1L1, MYO10, ROCK2, RASGRF1, DAB2IP, PLEKHA3, CDC42BPA, KALRN, PLEKHA7, CNKSR2, TIAM1, ARHGAP21, ABR, GRK3, AKT2, PLEKHM2, PLCH1, ARHGEF7, SOS2, PLCD4, CYTH1, SPTBN2	563	255	19384	2.9704175808867066	0.017692525860283914	0.005950247792126675	0.005919224602386703
UP_KEYWORDS	Voltage-gated channel	15	2.4193548387096775	2.46269701124093E-5	KCNB1, KCNJ9, KCNK12, KCNC4, CACNA2D2, CACNA1D, CACNA1H, CACNB1, CACNB2, CACNA1I, CACNB3, KCNQ4, CACNG3, SCN1B, CACNG4	607	129	20793	3.9831807210451706	0.006676232622702782	8.373169838219161E-4	7.695928160127906E-4
UP_KEYWORDS	Postsynaptic cell membrane	16	2.5806451612903225	3.1255750639274356E-5	GABBR2, GABRB1, ARF1, HOMER1, KCNB1, CHRNA4, GABRA4, MINK1, DTNBP1, GABRG3, LIN7B, GRIN2B, GRIN1, CAMK2N1, GABRD, SHANK2	607	149	20793	3.67842729675044	0.008465659809937187	9.446182415425138E-4	8.682152955353988E-4
KEGG_PATHWAY	rno04010:MAPK signaling pathway	21	3.387096774193549	3.816858391734189E-5	MAP3K2, PRKCG, BDNF, RASGRF1, CACNA2D2, CACNA1D, RASGRP2, CACNA1H, CACNB1, FGF5, CACNB2, CACNA1I, CACNB3, AKT2, RPS6KA1, GRB2, KRAS, SOS2, PTPN5, CACNG3, CACNG4	221	257	7749	2.8650985087240524	0.008248533392687496	0.0020706456775157977	0.001793923444115069
UP_KEYWORDS	Calcium channel	9	1.4516129032258065	6.703149205141199E-5	CACNB1, CACNB2, CACNA1I, CACNB3, CACNA2D2, CACNA1D, CACNG3, CACNG4, CACNA1H	607	48	20793	6.422878912685337	0.018067958250398974	0.001823256583798406	0.0016757873012852996
GOTERM_BP_DIRECT	GO:0045956~positive regulation of calcium ion-dependent exocytosis	6	0.967741935483871	8.443514907052983E-5	CACNA1I, ARF1, KCNB1, STXBP1, SYT7, CACNA1H	499	17	17535	12.402451962749028	0.19071441722656324	0.09410242233729862	0.09383956640898214
UP_SEQ_FEATURE	domain:Protein kinase	22	3.5483870967741935	8.963456635649927E-5	PRKCG, CSF1R, ROCK2, TNK2, CAMK2A, MATK, DYRK1A, CSNK1D, CDC42BPA, ACVR1B, KALRN, ACVR2B, HIPK3, PTK2, GRK3, ERBB3, AKT2, CSK, CAMK2G, CAMK1G, CDKL1, MARK1	286	234	7976	2.621959237343853	0.07676177403377071	0.03997701659499867	0.03966329561275093
GOTERM_BP_DIRECT	GO:0048168~regulation of neuronal synaptic plasticity	7	1.129032258064516	1.1265254070706139E-4	VGF, RASGRF1, CAMK2A, RNF39, CPG1, KALRN, GRIN1	499	28	17535	8.785070140280562	0.24597003434929388	0.09410242233729862	0.09383956640898214
KEGG_PATHWAY	rno05414:Dilated cardiomyopathy	11	1.7741935483870968	1.2187044342483321E-4	CACNB1, CACNB2, CACNB3, ITGA2, ITGA10, CACNA2D2, ADCY3, CACNA1D, ADRB1, CACNG3, CACNG4	221	84	7749	4.591628959276018	0.02610082569649863	0.005289177244637761	0.004582328672773729
UP_KEYWORDS	Ion transport	32	5.161290322580645	1.2830746065111044E-4	GABRB1, TTYH1, CHRNA4, KCNC4, CACNA1D, CACNA1H, CACNA1I, KCNT2, SLC22A18, SLC17A6, CACNG3, GABRD, SLC12A8, SCN1B, CACNG4, ASIC1, KCNB1, KCNJ9, GABRA4, KCNK12, CACNA2D2, GRIN2B, GABRG3, KCTD6, GRIN1, CACNB1, SLCO1C1, P2RX6, CACNB2, CACNB3, TF, KCNQ4	607	516	20793	2.124363051224091	0.03429982271751686	0.0031410868007376385	0.0028870283095015054
UP_KEYWORDS	Serine/threonine-protein kinase	21	3.387096774193549	1.3857735885607227E-4	MAP3K2, PRKCG, PLK5, ROCK2, TNK2, CAMK2A, MINK1, DYRK1A, CSNK1D, CDC42BPA, ACVR1B, KALRN, ACVR2B, HIPK3, GRK3, AKT2, RPS6KA1, CAMK2G, CAMK1G, CDKL1, MARK1	607	270	20793	2.6643053267435475	0.03699401625303478	0.0031410868007376385	0.0028870283095015054
INTERPRO	IPR000719:Protein kinase, catalytic domain	31	5.0	1.4528465136889591E-4	CSF1R, ROCK2, FLT3, CAMK2A, ACVR1B, KALRN, GRK3, ERBB3, AKT2, RPS6KA1, CSK, CAMK2G, MARK1, MAP3K2, PRKCG, PLK5, TNK2, MINK1, MATK, DYRK1A, CSNK1D, KSR2, CDC42BPA, ACVR2B, PTK2, HIPK3, AXL, STK26, SIK3, CAMK1G, CDKL1	563	499	19384	2.138927944699345	0.130066148298986	0.0348319951656928	0.034650389351481674
KEGG_PATHWAY	rno04723:Retrograde endocannabinoid signaling	12	1.935483870967742	1.5120947886241315E-4	PRKCG, GNG3, GABRB1, SLC32A1, KCNJ9, GABRA4, SLC17A6, ADCY3, CACNA1D, PTGS2, GABRD, GABRG3	221	103	7749	4.085050300926943	0.032282369163346814	0.005468742818857275	0.004737897004355612
UP_SEQ_FEATURE	domain:SH3	11	1.7741935483870968	1.5226394434169924E-4	CACNB1, CACNB2, CACNB3, MPP3, TNK2, MATK, CSK, BAIAP2, ARHGEF7, BCAR1, SHANK2	286	69	7976	4.445930880713489	0.12687583391745816	0.04527314611759857	0.04491786358080128
INTERPRO	IPR000008:C2 calcium-dependent membrane targeting	15	2.4193548387096775	1.8465821831157548E-4	PRKCG, DOC2A, CPNE5, SMURF1, WWC1, DAB2IP, RASAL3, SYT7, BAIAP3, RPH3A, ABR, RIMS3, NEDD4, PLCH1, PLCD4	563	156	19384	3.3105615521246072	0.1623069912959485	0.03541744627216018	0.0352327880538486
UP_KEYWORDS	Calcium transport	10	1.6129032258064515	1.9068951961862717E-4	CACNB1, CACNB2, CACNA1I, CACNB3, CACNA2D2, CACNA1D, CACNG3, CACNG4, CACNA1H, ASIC1	607	70	20793	4.893622028712638	0.05055008151347107	0.0039898114874051226	0.0036671061465120606
UP_SEQ_FEATURE	binding site:ATP	24	3.870967741935484	2.3113146446265105E-4	PRKCG, CSF1R, ROCK2, TNK2, CAMK2A, MATK, DYRK1A, CSNK1D, CDC42BPA, ACVR1B, KALRN, ACVR2B, HIPK3, PTK2, EHD2, GRK3, ERBB3, AKT2, RPS6KA1, CSK, CAMK2G, CAMK1G, CDKL1, MARK1	286	287	7976	2.3321069174727715	0.18613594692786817	0.0461188595755713	0.045756940273969274
UP_SEQ_FEATURE	topological domain:Extracellular	66	10.64516129032258	2.585137868585835E-4	GABRB1, AQP5, HTR2A, CX3CL1, AQP1, ROBO1, CDH7, GRM2, HTR6, KCNT2, CNTNAP5B, FCGRT, GJA4, SCN1B, CD53, UNC5A, KREMEN1, CACNA2D2, LIFR, TMEM170B, SSTR2, ADRA2C, SSTR3, GABRG3, CLDN11, ATRN, CEACAM1, MAG, SIDT1, CLDN19, GPRC5C, OPRD1, COLEC12, CSF1R, RAMP2, TTYH1, CHRNA4, IGSF1, SDC3, CACNA1D, ADRB1, ACVR1B, MCHR1, CACNA1H, DLL3, CACNA1I, GJC2, ERBB3, PODXL, TAS1R1, GABRD, NTSR1, ASIC1, JAG2, GABBR2, GPR12, MOG, KCNJ9, GABRA4, ACVR2B, GRIN2B, GRIN1, P2RX6, MFAP3, PLP1, CSPG5	286	1199	7976	1.535125425033682	0.20575679547739123	0.0461188595755713	0.045756940273969274
GOTERM_BP_DIRECT	GO:0007613~memory	11	1.7741935483870968	2.797597951134461E-4	CRTC1, CACNA1D, ADRB1, DBH, HTR2A, PTGS2, KALRN, GRIN2B, SHANK2, ASIC1, GRIN1	499	92	17535	4.201555284482008	0.5039984025382878	0.13379934578140995	0.13342560459207642
