Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:TSP type-1 1	6	0.6772009029345373	3.909207111754202E-5	C6, ADAMTS1, UNC5B, ADAMTSL4, UNC5C, ADAMTS7	363	10	7976	13.183471074380167	0.04122896215251626	0.02107062633235515	0.020972896154561296
INTERPRO	IPR000884:Thrombospondin, type 1 repeat	12	1.3544018058690745	3.955804613124977E-5	C6, ADAMTS1, UNC5B, ADAMTSL4, RSPO2, CILP2, UNC5C, ADAMTS12, ADAMTS9, ADAMTS10, ADAMTS7, ADAMTS20	798	62	19384	4.701430996846956	0.052753188494322534	0.019772484797616653	0.019685889973685484
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	13	1.4672686230248306	4.5307602322879275E-5	CASZ1, JAG1, PAX6, OLIG2, BMP7, RTN4, DISP3, MAG, LMX1A, SIX3, CNTN2, HES1, NKX2-2	733	73	17535	4.260124465043264	0.13829202810534125	0.049611824543552806	0.04940038906604603
INTERPRO	IPR003598:Immunoglobulin subtype 2	24	2.708803611738149	5.745209820874031E-5	PDGFRA, MYBPC1, LRRN3, UNC5B, IGSF1, WFIKKN2, UNC5C, F11R, IGFN1, PTPRF, LRFN3, FSTL5, MAG, TMIGD1, KDR, IL12B, CNTN2, CNTN3, CILP2, LRIG3, ALPK3, CD101, FGFR1, VSIG8	798	225	19384	2.5910108604845448	0.07569357695276246	0.019772484797616653	0.019685889973685484
INTERPRO	IPR003599:Immunoglobulin subtype	35	3.9503386004514676	5.772988262077855E-5	SEMA3D, CD80, IGSF1, WFIKKN2, F11R, HAPLN1, PTPRF, FSTL5, KDR, CILP2, LRIG3, MPZL1, VSIG8, PDGFRA, MYBPC1, LRRN3, RGD1563231, UNC5B, UNC5C, MERTK, IGFN1, LRFN3, FCAMR, TMIGD1, VCAN, MAG, AXL, CNTN2, CD300E, CNTN3, ALPK3, CD226, CD101, CD200, FGFR1	798	401	19384	2.1201382508640676	0.07604528862470361	0.019772484797616653	0.019685889973685484
GOTERM_CC_DIRECT	GO:0005578~proteinaceous extracellular matrix	26	2.9345372460496613	5.8884396600281574E-5	OLFML2B, TNFRSF11B, ADAMTS12, HAPLN1, ADAMTS10, GLDN, RELN, EGFLAM, ADAMTSL4, ADAMTS1, TNN, ADAMTS9, WNT2, ADAMTS7, TECTB, TGFB3, WNT7B, BGN, NPNT, ADAMTS20, VCAN, CCDC80, COL2A1, SMOC1, COL4A3, VWC2	772	253	18520	2.4653382211390773	0.02689596279425599	0.009087825208643457	0.009028940812043175
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	17	1.9187358916478554	7.113842091618523E-5	SH3KBP1, HPN, PXN, LPAR1, ARHGAP18, PARVA, PTN, ERMN, FMNL3, EPS8, DIAPH1, IL6, PDPN, KDR, PLXNB3, CDC42EP1, EZR	733	126	17535	3.2276034561164164	0.20839917674257735	0.05842242817741712	0.05817344370421047
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	50	5.643340857787811	1.1215110821030713E-4	ITSN2, CLSTN2, CIB4, DYSF, CALML3, PKD2L1, VLDLR, EFCAB11, CALB2, HPGDS, SGCA, EFCAB1, ENPP2, PLS3, ENPP1, LOC100911486, PLS1, CD93, ANXA5, ANXA10, NPNT, VCAN, GPD2, CASQ2, CDH12, CDHR3, EFHC1, MMP19, MICU3, MATN4, CAPSL, FBLN2, PCDH18, NKD1, RASGRP3, DLL3, DLL4, LMAN1, FSTL5, CRACR2A, EGFLAM, S100A16, JAG1, REG4, PCDH8, SYT6, CAPN13, CPS1, SMOC1, PLCH1	673	696	16650	1.7772967156837627	0.09803972941732697	0.05158950977674128	0.05153343422263613
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	10	1.1286681715575622	1.423006040260066E-4	SMAD2, FOXC1, VCAN, SDC4, SDC1, SIM1, NPNT, BMP7, FGFR1, SMAD7	733	48	17535	4.983799454297408	0.3734274737136273	0.09349149684508634	0.09309305515381353
UP_SEQ_FEATURE	topological domain:Extracellular	81	9.142212189616252	1.5888381659779645E-4	CLSTN2, GRIK3, AQP4, AQP5, VLDLR, AQP2, TSPAN12, F11R, GLDN, SLC4A5, PTPRF, BDKRB2, KDR, ENPP1, CD37, PANX3, WLS, CD53, PDGFRA, GHSR, SLC36A3, GPR37, CD93, UNC5B, SLC11A1, SLC6A13, ADAM10, UNC5C, TAS2R144, TM4SF4, F3, TMPRSS11D, CLDN11, MAG, CLDN19, GPRC5C, EPHA3, SLC29A3, CD44, PARM1, CALCRL, SDC4, SLC20A1, IGSF1, HPN, LPAR1, SLC5A11, SLC1A3, DLL3, GLRA1, P2RY6, ACVR1C, PDPN, S1PR1, ICOS, MPZL1, GPR157, NTSR2, OPN4, JAG1, LRRN3, MERTK, HTR5B, LRFN3, MAS1, PTPRE, SLC4A9, GJB1, SLC6A9, FXYD3, OSTC, PLP1, SDC1, FAS, FXYD6, SLC26A4, RAMP1, LGR4, CD244, CD200, FGFR1	363	1199	7976	1.4843774770986842	0.15728922149658375	0.05709225143080819	0.05682744506981187
SMART	SM00209:TSP1	12	1.3544018058690745	1.6815189364394748E-4	C6, ADAMTS1, UNC5B, ADAMTSL4, RSPO2, CILP2, UNC5C, ADAMTS12, ADAMTS9, ADAMTS10, ADAMTS7, ADAMTS20	479	61	9680	3.9754953968308295	0.04951808293789128	0.05078187188047214	0.05078187188047214
GOTERM_MF_DIRECT	GO:0003779~actin binding	24	2.708803611738149	1.9833508532913135E-4	PLEKHH2, GAS2L3, MYBPC1, CXCR4, PARVA, GCSAM, AQP2, MTSS1, MED28, FMNL3, EPS8, DIAPH1, CSRP3, HOOK1, MAP1A, MYO3A, MSRB2, PLS3, WASF1, EZR, TNS4, VCL, MYO1F, PHACTR4	673	249	16650	2.3845754488981186	0.16680400454225397	0.06082275950093362	0.0607566478058239
INTERPRO	IPR010294:ADAM-TS Spacer 1	7	0.7900677200902935	2.0089043777401968E-4	ADAMTS1, ADAMTSL4, ADAMTS12, ADAMTS9, ADAMTS10, ADAMTS7, ADAMTS20	798	22	19384	7.728867623604466	0.24061588404571377	0.04891602868887815	0.048701797906299124
INTERPRO	IPR003961:Fibronectin, type III	21	2.3702031602708806	2.142307825790284E-4	MYBPC1, LRRN3, IFNGR1, IL10RA, MERTK, F3, IGFN1, USH2A, PTPRF, FNDC8, LRFN3, EGFLAM, TNN, AXL, IL12B, TRIM36, CNTN2, CNTN3, TEK, IL12RB1, EPHA3	798	199	19384	2.5633430309441945	0.25437136764263657	0.04891602868887815	0.048701797906299124
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	12	1.3544018058690745	2.998924260563448E-4	LMNA, ENPP2, GAB1, CXCR4, PLXNA1, UNC5C, PAX6, PLXNC1, TEK, RTN4, EPHA3, VCL	733	76	17535	3.7771953758885615	0.626670685495735	0.14441413563020883	0.1437986720384819
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	12	1.3544018058690745	3.3691529411764893E-4	MAT2A, CPS1, CREM, PDE3A, PAX4, SDC1, MMP19, CNGA3, PLAT, TEK, CDO1, AREG	733	77	17535	3.7281408904874116	0.6694354162031757	0.14441413563020883	0.1437986720384819
GOTERM_BP_DIRECT	GO:0048469~cell maturation	9	1.0158013544018059	3.5169348098680993E-4	AXL, SOX18, KDR, BTK, PLP1, RFX3, PPARG, HES1, FGFR1	733	43	17535	5.006979916875536	0.6851050823984948	0.14441413563020883	0.1437986720384819
UP_SEQ_FEATURE	topological domain:Cytoplasmic	97	10.948081264108351	3.855941837754068E-4	CLSTN2, AQP4, AQP5, AQP2, F11R, GLDN, SLC4A5, CREB3L1, KDR, ENPP1, FADS1, WLS, KCNH2, GHSR, PDGFRA, ST6GAL2, CD93, UNC5B, SLC11A1, SLC6A13, ADAM10, UNC5C, TM4SF4, KCTD7, MAG, EPHA3, KCNE1, PARM1, CALCRL, SDC4, IGSF1, HPN, LPAR1, SLC1A3, RTN4, MLEC, B4GALNT1, ICOS, NTSR2, OPN4, JAG1, LRRN3, SYT6, LRFN3, PTPRE, GJB1, SLC6A9, FXYD3, OSTC, SDC1, FXYD6, SLC26A4, CD200, FGFR1, GRIK3, VLDLR, TSPAN12, PTPRF, LFNG, BDKRB2, CD37, PANX3, CD53, SLC36A3, GPR37, TAS2R144, F3, TMPRSS11D, CLDN11, CLDN19, GPRC5C, SLC29A3, CD44, CHST3, SLC20A1, SLC5A11, SGMS2, DLL3, GLRA1, LMAN1, P2RY6, ACVR1C, PDPN, S1PR1, MPZL1, GPR157, SLC12A3, MERTK, HTR5B, CLCN7, MAS1, SLC4A9, PLP1, FAS, RAMP1, LGR4, CD244	363	1541	7976	1.3830810017465671	0.3399007141977721	0.10391763252747213	0.10343563979775287
UP_KEYWORDS	Immunoglobulin domain	24	2.708803611738149	4.031454229078824E-4	PDGFRA, MYBPC1, LRRN3, UNC5B, IGSF1, UNC5C, MERTK, F11R, HAPLN1, PTPRF, LRFN3, MAG, VCAN, AXL, KDR, IL12B, CNTN2, CNTN3, LRIG3, ICOS, MPZL1, CD200, CD244, FGFR1	861	255	20793	2.2729247796679646	0.1210546415315219	0.03225163383263059	0.03164691569826877
GOTERM_BP_DIRECT	GO:0001974~blood vessel remodeling	9	1.0158013544018059	4.1432988094900115E-4	DLL4, CSRP3, FOXC1, JAG1, AXL, CHD7, BGN, IGF1, AHR	733	44	17535	4.893184918764727	0.7436869432220727	0.15123040654638542	0.15058589339824252
GOTERM_BP_DIRECT	GO:0010035~response to inorganic substance	8	0.9029345372460496	5.190870215355935E-4	NR4A2, PDGFRA, FAS, PDGFA, SLC1A3, CPOX, TNFRSF11B, BAP1	733	35	17535	5.467939972714871	0.8183445635818425	0.17052008657444248	0.16979336474429266
UP_KEYWORDS	Alternative splicing	61	6.884875846501129	5.452588489250727E-4	PIGU, SH3KBP1, GRIK3, AQP4, AHR, CLYBL, HAPLN1, NR3C2, DPYSL3, BDKRB2, ENPP2, ENPP1, LGALS9, BCAS1, ADAMTS7, LOC362863, PPP1R12A, SYK, FNBP1, PRKCD, PAX4, MTUS1, PAX6, ERMN, TMPRSS11D, VCAN, MAG, DMTF1, TAX1BP1, CLDN19, TFAM, PPARG, CD44, RAI14, PARPBP, IGSF1, CREM, SLC1A3, PDGFA, PLD1, RTN4, GLRA1, MAPK9, RELN, NUAK2, BCL2L11, NPVF, NNAT, LMNA, ICOS, RFFL, PCDH8, IGF1, USH2A, ST18, SYT6, SYNJ1, COPS2, FXYD6, MYCBPAP, NFE2L2	861	938	20793	1.5705110584459485	0.16014869284772437	0.03489656633120465	0.03424225571249456
GOTERM_BP_DIRECT	GO:0016477~cell migration	20	2.2573363431151243	6.103209434141635E-4	PDGFRA, FOXC1, SDC4, SH3KBP1, CXCR4, ADAMTS12, PTPRF, FMNL3, DEPDC1B, RELN, TNN, S1PR1, KDR, SDC1, IL12B, HES1, AVL9, DOCK1, EPHA3, CD44	733	197	17535	2.428653541180463	0.8654092203140247	0.172064768339955	0.17133146339116978
GOTERM_BP_DIRECT	GO:0007399~nervous system development	20	2.2573363431151243	6.906717465059309E-4	SMIM3, MYLIP, MBNL1, NRSN1, FNBP1, IGF1, OLIG2, GFRA2, PCDH18, PTPRF, RTN4, NR4A2, MAG, ZIC2, CSRP1, DPYSL3, PDPN, CNTN3, SIM1, NKX2-2	733	199	17535	2.404244962877142	0.8966506793151489	0.172064768339955	0.17133146339116978
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	113	12.75395033860045	7.154334148252962E-4	CLSTN2, PLAT, AQP4, AQP5, AQP2, F11R, GLDN, CREB3L1, ENPP2, KDR, ENPP1, PTGDS, KCNH2, GHSR, PDGFRA, ST6GAL2, SLC15A2, CD93, UNC5B, SLC11A1, SLC6A13, ADAM10, UNC5C, TM4SF4, PGF, KCTD7, AZGP1, MAG, CCDC80, EPHA3, DPEP3, KCNE1, PARM1, CALCRL, IGSF1, HPN, LPAR1, PDGFA, TNFRSF11B, CES5A, UGT8, C6, MLEC, B4GALNT1, ARSG, ICOS, SLC38A3, OPN4, JAG1, LRRN3, TGFB3, DNASE2B, REG4, CP, LRFN3, PTPRE, BPIFB1, SLC6A9, CNTN2, SDC1, CNTN3, CD200, FGFR1, ABCD3, GRIK3, VLDLR, AREG, HAPLN1, PTPRF, LFNG, ADAMTSL4, ADAMTS1, BDKRB2, CD37, CTSC, PANX3, ADAMTS7, CD53, SFTPB, SLC13A3, GPR37, BGN, TAS2R144, F3, SLCO1C1, VCAN, COL2A1, CASQ2, GPRC5C, SLC29A3, CD44, CHST3, GLRA1, P2RY6, TTR, EGFLAM, RELN, S1PR1, MPZL1, SLC12A3, ANGPT1, IFNB1, VEGFC, MERTK, USH2A, HTR5B, MAS1, SLC4A9, FAS, SCRG1, KLKB1, LGR4, CD244	363	1887	7976	1.3157854013468986	0.5373560595324692	0.15424744423633385	0.15353201082150855
SMART	SM00408:IGc2	24	2.708803611738149	7.298226253194623E-4	PDGFRA, MYBPC1, LRRN3, UNC5B, IGSF1, WFIKKN2, UNC5C, F11R, IGFN1, PTPRF, LRFN3, FSTL5, MAG, TMIGD1, KDR, IL12B, CNTN2, CNTN3, CILP2, LRIG3, ALPK3, CD101, FGFR1, VSIG8	479	225	9680	2.155601948503828	0.19787185397110685	0.11020321642323881	0.11020321642323881
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	30	3.3860045146726865	7.530099144992558E-4	PARM1, SH3KBP1, PRUNE2, CUL1, SLC5A11, HTT, AHR, AQP2, LMNB1, ZFP36L1, NUAK2, ACVR1C, ADAMTSL4, RFK, PMAIP1, RFFL, TNS4, CTSC, EGLN3, UNC5B, PRKCD, UNC5C, STK24, STK26, STK17B, GJB6, ERCC2, TAX1BP1, FAS, SGK1	733	366	17535	1.9608391295596361	0.9158007591441779	0.172064768339955	0.17133146339116978
GOTERM_BP_DIRECT	GO:0048762~mesenchymal cell differentiation	5	0.5643340857787811	7.856838736984246E-4	WWTR1, FOXC1, HMGA2, BMP7, FGFR1	733	11	17535	10.873744263921617	0.9243763315714375	0.172064768339955	0.17133146339116978
GOTERM_BP_DIRECT	GO:0001818~negative regulation of cytokine production	5	0.5643340857787811	7.856838736984246E-4	AXL, SLC11A1, BTK, PPARG, MERTK	733	11	17535	10.873744263921617	0.9243763315714375	0.172064768339955	0.17133146339116978
INTERPRO	IPR015943:WD40/YVTN repeat-like-containing domain	27	3.0474040632054176	8.240192386378593E-4	ZFP106, MAPKBP1, COPA, SEMA3D, ARPC1A, TULP4, WDR62, DCAF5, AAAS, FSTL5, PLXNA1, BUB3, PLXNC1, SEC31B, TLE4, TLE3, TLE1, SEMA6A, APAF1, SEMA4B, CORO2A, PEX7, PLXNB3, ANAPC4, ERCC8, LLGL1, NUP37	798	321	19384	2.043145246293303	0.6767637286376733	0.14820542755128127	0.14755635268609318
