Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	10	2.865329512893983	0.007768082644051181	RACGAP1, VAPB, MX2, NDE1, TUBGCP5, KIF11, DNM1L, FAM83D, JAKMIP3, TPT1	273	210	16650	2.904238618524333	0.9840923703771692	1.0	1.0
GOTERM_BP_DIRECT	GO:0007601~visual perception	7	2.005730659025788	0.01028977936824695	GABRR1, GLRB, GNAT3, WFS1, SAG, CNGA1, CRYAA	288	112	17535	3.805338541666667	0.9999999085628881	1.0	1.0
UP_KEYWORDS	Glycosyltransferase	9	2.5787965616045847	0.010358756753234853	ST6GAL1, FUT8, B3GNT6, XYLT2, MGAT3, RGD1559459, UPP1, ST3GAL1, ART4	341	182	20793	3.015323386291128	0.9186895295757229	0.6125156329062877	0.6125156329062877
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	17	4.871060171919771	0.011382798155313643	ALOX15, ADAR, SERPINB9, RGD1561699, GIMAP5, CDC73, UNG, FGF4, CLN3, MAPK8, PROC, CTH, CTNNA1, SOX9, CRYAA, KIFAP3, BIRC3	288	517	17535	2.0020349774339135	0.9999999838143099	1.0	1.0
INTERPRO	IPR004843:Metallophosphoesterase domain	4	1.146131805157593	0.011755899066374908	PPP3CC, TMEM62, ACP5, SMPDL3A	320	29	19384	8.355172413793104	0.9998525258035269	1.0	1.0
UP_KEYWORDS	Signal-anchor	10	2.865329512893983	0.012707793213823397	ST6GAL1, FUT8, FOLH1, B3GNT6, ANPEP, OGFOD3, XYLT2, CLEC2G, MGAT3, TMEM106B	341	227	20793	2.6861911713410933	0.9541419220395996	0.6125156329062877	0.6125156329062877
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	25	7.163323782234957	0.013029192611207125	RALA, KIF11, GIMAP5, NUGGC, ARHGAP35, RAB20, ABCG3L3, ORC1, MTHFD1L, GNAT3, MFN1, DNM1L, GAL3ST3, ARL11, MX2, ABCA3, NDUFA10L1, CTPS1, MPP7, AFG3L1, EEF1A1, EHD2, SPATA17, SULT1D1, MCM6	320	895	19384	1.6920391061452513	0.9999436345150868	1.0	1.0
GOTERM_CC_DIRECT	GO:0005885~Arp2/3 protein complex	3	0.8595988538681949	0.013143642730980173	ACTR3, ARPC4, ACTR3B	302	11	18520	16.724864539434076	0.9792792559556203	1.0	1.0
GOTERM_BP_DIRECT	GO:0016477~cell migration	9	2.5787965616045847	0.016053607082992548	CLN3, FUT8, COL5A1, NDE1, SPATA13, TMEM18, FAM83D, ARHGAP35, VAV2	288	197	17535	2.781567258883249	0.9999999999903117	1.0	1.0
GOTERM_BP_DIRECT	GO:0001887~selenium compound metabolic process	3	0.8595988538681949	0.01848644455816653	CTH, SELENOP, SEPHS2	288	13	17535	14.05048076923077	0.9999999999997998	1.0	1.0
GOTERM_BP_DIRECT	GO:0070723~response to cholesterol	3	0.8595988538681949	0.01848644455816653	CCL5, ACP5, TGFBR2	288	13	17535	14.05048076923077	0.9999999999997998	1.0	1.0
GOTERM_CC_DIRECT	GO:0005764~lysosome	10	2.865329512893983	0.018717750088650467	CLN3, MANBA, SNX14, HEXA, STX7, TMEM106B, ACP5, NAGA, GIMAP5, CTSS	302	244	18520	2.5132993160351758	0.996058828529212	1.0	1.0
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	6	1.7191977077363898	0.019116563799075847	SETD2, RALA, MTHFD1L, SUFU, TULP3, ARHGAP35	288	94	17535	3.8863031914893615	0.9999999999999268	1.0	1.0
UP_KEYWORDS	Glycoprotein	48	13.753581661891118	0.019860873634625617	SPPL2B, HEXA, OGFOD3, XYLT2, CTSS, GABRR1, LCN12, ANPEP, CNGA1, MGAT3, ACP5, SLC38A6, MADCAM1, FFAR2, LBP, GC, DNM1L, ENPP5, LY6G6F, MANBA, FGFBP1, ST6GAL1, SLC6A19, KCNH5, NUP155, VWF, FUCA2, ITGA1, FGG, NAGA, PDGFRL, TAS2R103, TGFBR2, DCBLD2, SLC9A3, PROC, FOLH1, BPIFB4, GLRB, SELENOP, CLEC2G, TMEM106B, ALPL, MCM6, CRYAA, IL6ST, FCGR2B, SMPDL3A	341	2123	20793	1.3786499765865545	0.992050459599558	0.7977450909907956	0.7977450909907956
GOTERM_BP_DIRECT	GO:0010759~positive regulation of macrophage chemotaxis	3	0.8595988538681949	0.02133725022225733	TNFSF18, CCL5, CXCL17	288	14	17535	13.046875	0.9999999999999979	1.0	1.0
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	4	1.146131805157593	0.024006510944136836	MBD2, ATP6AP2, DISC1, CDC73	288	38	17535	6.4089912280701755	1.0	1.0	1.0
INTERPRO	IPR017942:Lipid-binding serum glycoprotein, N-terminal	3	0.8595988538681949	0.02461214318295268	BPIFB4, BPIFA2, LBP	320	15	19384	12.115	0.9999999915608444	1.0	1.0
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	11	3.151862464183381	0.025516836983332694	ACTR3, CLN3, B3GNT6, VAPB, SEC16A, SPPL2B, XYLT2, MGAT3, CYP2E1, DNM1L, ARCN1	302	300	18520	2.248565121412803	0.9994860965030508	1.0	1.0
UP_KEYWORDS	Phosphoprotein	82	23.49570200573066	0.026009544824464943	LIN54, ADAR, DEUP1, CDC73, ARHGAP35, SCAMP4, ANPEP, WDR91, MAP3K8, DNM1L, STPG1, SLC6A19, ZFP335, ST6GAL1, KCNH5, CEP295, FGG, STX7, ATP6AP2, SLC30A4, RFX2, CDYL, CMBL, PDZK1, RUNDC3B, GTF2F1, RAD23B, TGFBR2, FAM133B, EEF1A1, SLC9A3, FOLH1, ACOX2, BIN1, AGPS, SELENOP, ASPG, SAG, TMEM106B, MICU2, MCM6, CRYAA, IL6ST, CCDC146, ALOX15, CDCA7, IWS1, SDCBP, FUT8, MAPK8, RAB11FIP1, ORC1, STX6, RBBP8, SLC38A6, GC, HMOX2, LY6G6F, ZFP143, NQO2, GSTM1, NUP155, NDE1, FUCA2, NAGA, AP2B1, MAPK15, MPP7, ARCN1, DCBLD2, EHD2, FABP5, GLRB, VAPB, CTH, GLOD4, PPP2R2D, RSRP1, CLEC2G, ALPL, FCGR2B, TPT1	341	4047	20793	1.2355019140929853	0.9982554519874872	0.8954714718137217	0.8954714718137217
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	7	2.005730659025788	0.02751837680741657	EHD2, MANBA, TMEM62, ACP5, CMBL, PTPN4, ENPP5	273	140	16650	3.0494505494505493	0.9999996326964312	1.0	1.0
INTERPRO	IPR017943:Bactericidal permeability-increasing protein, alpha/beta domain	3	0.8595988538681949	0.027826883009406993	BPIFB4, BPIFA2, LBP	320	16	19384	11.3578125	0.999999999280996	1.0	1.0
KEGG_PATHWAY	rno00603:Glycosphingolipid biosynthesis - globo series	3	0.8595988538681949	0.02802800675779802	HEXA, NAGA, ST3GAL1	138	15	7749	11.230434782608695	0.9975172013519199	1.0	1.0
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	5	1.4326647564469914	0.02903560088122218	PBLD1, PLA2G2A, IFT80, SOX9, CDC73	288	71	17535	4.287705399061033	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0009617~response to bacterium	4	1.146131805157593	0.02927485900186017	CCL5, FUCA2, SERPINB9, FCGR2B	288	41	17535	5.9400406504065035	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016020~membrane	48	13.753581661891118	0.030419684988611417	SLC27A1, CMAS, SPPL2B, HEXA, ALOX15, OGFOD3, XYLT2, ADAR, KIF11, SLC1A5, SPPL3, CTSS, FUT8, MTHFD1L, DNAJB6, CNGA1, STX6, LBP, DNM1L, ST3GAL1, HMOX2, ACTR3, CMTM7, UNC5CL, OSBPL5, NUP155, ATP8B1, NDE1, SLC30A4, ITGA1, CTPS1, SERPINB9, FNDC3A, AP2B1, SYTL3, ARCN1, SIRT3, EEF1A1, EHD2, GLRB, VAPB, BIN1, AGPS, ALPL, GPD1L, PTPN4, IL6ST, EIF4G2	302	2201	18520	1.3373812625808257	0.9998827668712249	1.0	1.0
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	10	2.865329512893983	0.030994904693403172	VWF, ANPEP, ATP6AP2, ITGA1, FGG, LY75, TNFRSF14, IL6ST, FCGR2B, TGFBR2	302	267	18520	2.2967978768261528	0.9999014774178563	1.0	1.0
GOTERM_MF_DIRECT	GO:0019894~kinesin binding	4	1.146131805157593	0.030996456100579918	MAPK8, DISC1, KIFAP3, FAM83D	273	42	16650	5.808477237048666	0.9999999452014562	1.0	1.0
UP_KEYWORDS	Cytoplasm	52	14.899713467048711	0.03217455576896578	SLC27A1, ADAR, DEUP1, ARHGAP35, GNAT3, SUFU, MAP3K8, DNM1L, ACTR3, STPG1, CEP295, RFX2, IFT80, CMBL, RAD23B, NT5C3A, EEF1A1, SULT1D1, BIN1, S100A6, CRYAA, RBKS, CCDC146, ALOX15, CDCA7, GSKIP, PSMA8, SDCBP, MAPK8, DNAJB6, SHOC2, DISC1, TSNAX, NQO2, GSTM1, MX2, NDE1, PMM2, ARPC4, FBXO32, NMRAL1, ARCN1, EHD2, FABP5, BPIFB4, GLRB, CTH, PPP2R2D, TUBGCP5, TMEM18, PTPN4, TPT1	341	2410	20793	1.3156763728842433	0.9996223534058981	0.9692584925400941	0.9692584925400941
GOTERM_BP_DIRECT	GO:0006054~N-acetylneuraminate metabolic process	2	0.5730659025787965	0.03246756174029236	ST6GAL1, CMAS	288	2	17535	60.885416666666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060434~bronchus morphogenesis	2	0.5730659025787965	0.03246756174029236	TULP3, TGFBR2	288	2	17535	60.885416666666664	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	19	5.444126074498568	0.03260288163330821	SLC27A1, STX7, AP2B1, GTF2F1, SPPL3, CTSS, ARCN1, RAB20, RAB11FIP1, ACOX2, AGPS, CTNNA1, TMEM106B, RGD1559459, ME2, CYP2E1, DNM1L, TRIM33, AASS	302	688	18520	1.6935545972585864	0.9999394375697498	1.0	1.0
INTERPRO	IPR015623:Actin-related protein 3 (Arp3)	2	0.5730659025787965	0.032643749732597094	ACTR3, ACTR3B	320	2	19384	60.575	0.9999999999823198	1.0	1.0
INTERPRO	IPR010510:FGF binding 1	2	0.5730659025787965	0.032643749732597094	FGFBP1, FGFBP3	320	2	19384	60.575	0.9999999999823198	1.0	1.0
GOTERM_BP_DIRECT	GO:0043623~cellular protein complex assembly	3	0.8595988538681949	0.038008608731983556	CCL5, MBD2, FGG	288	19	17535	9.613486842105262	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032722~positive regulation of chemokine production	3	0.8595988538681949	0.04178465482613613	FFAR2, LBP, TLR3	288	20	17535	9.132812499999998	1.0	1.0	1.0
KEGG_PATHWAY	rno04668:TNF signaling pathway	6	1.7191977077363898	0.04355792835233449	BAG4, MAPK8, CCL5, MAP3K8, DNM1L, BIRC3	138	109	7749	3.0909453530115676	0.9999170188062189	1.0	1.0
KEGG_PATHWAY	rno00511:Other glycan degradation	3	0.8595988538681949	0.043602752296656035	MANBA, FUCA2, HEXA	138	19	7749	8.866132723112129	0.9999178353475092	1.0	1.0
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	5	1.4326647564469914	0.04361319298854696	PLA2G2A, WDFY4, PLA2G7, ARHGAP35, SYTL3	273	81	16650	3.764753764753765	0.999999999947949	1.0	1.0
UP_KEYWORDS	Nucleotide-binding	31	8.882521489971348	0.04416195638059451	TOP2B, TRMU, RALA, SLC27A1, LOC103694506, KIF11, GIMAP5, ARHGAP35, MAPK8, ORC1, GNAT3, MFN1, CNGA1, MAP3K8, DNM1L, ACSS1, ACTR3, ARL11, ATP8B1, MX2, ABCA3, CTPS1, MAPK15, TGFBR2, WARS2, EEF1A1, NT5C3A, EHD2, OBSCN, MCM6, RBKS	341	1327	20793	1.424470781667466	0.9999812664882183	1.0	1.0
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	12	3.4383954154727796	0.04447061475242271	ACTR3, HERPUD2, TSNAX, STRA8, RACGAP1, CNGA1, CDYL, SOX9, RAD23B, TPT1, SOX30, BIRC3	288	374	17535	1.953542780748663	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	6	1.7191977077363898	0.04627840236280638	RSAD2, MFN1, MIEF2, GIMAP5, USP30, DNM1L	302	120	18520	3.0662251655629142	0.9999990655975608	1.0	1.0
GOTERM_BP_DIRECT	GO:0002820~negative regulation of adaptive immune response	2	0.5730659025787965	0.04830522841458357	ALOX15, TRIM27	288	3	17535	40.59027777777777	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098719~sodium ion import across plasma membrane	2	0.5730659025787965	0.04830522841458357	SLC9A3, SLC9C1	288	3	17535	40.59027777777777	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006760~folic acid-containing compound metabolic process	2	0.5730659025787965	0.04830522841458357	FOLH1, MTHFD1L	288	3	17535	40.59027777777777	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031652~positive regulation of heat generation	2	0.5730659025787965	0.04830522841458357	SLC27A1, ABAT	288	3	17535	40.59027777777777	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005525~GTP binding	12	3.4383954154727796	0.04841138169754985	EEF1A1, ARL11, EHD2, RALA, RAB20, GNAT3, MX2, MFN1, UCP1, GIMAP5, DNM1L, ARHGAP35	273	380	16650	1.9259687680740314	0.999999999996398	1.0	1.0
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	5	1.4326647564469914	0.049034725909563835	NT5C3A, ALPL, ACP5, PTPN4, THNSL2	288	84	17535	3.6241319444444446	1.0	1.0	1.0
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	8	2.292263610315186	0.0490404208985405	EEF1A1, ARL11, RALA, GNAT3, MX2, MFN1, GIMAP5, DNM1L	146	183	7976	2.3882027097836662	0.9999999999143537	1.0	1.0
UP_KEYWORDS	SH3 domain	7	2.005730659025788	0.05053216447583945	FUT8, OBSCN, BIN1, SPATA13, TP53BP2, MPP7, VAV2	341	162	20793	2.6347887476919736	0.9999962611164182	1.0	1.0
KEGG_PATHWAY	rno00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	3	0.8595988538681949	0.05234056769785627	DSE, XYLT2, CHST13	138	21	7749	8.021739130434783	0.9999881523256692	1.0	1.0
GOTERM_CC_DIRECT	GO:0005871~kinesin complex	4	1.146131805157593	0.0524235792782343	NDE1, KIF11, DISC1, KIFAP3	302	52	18520	4.717269485481406	0.9999998594037062	1.0	1.0
KEGG_PATHWAY	rno00520:Amino sugar and nucleotide sugar metabolism	4	1.146131805157593	0.05252445872393184	UGP2, CMAS, HEXA, PMM2	138	48	7749	4.679347826086957	0.9999886276658673	1.0	1.0
KEGG_PATHWAY	rno00590:Arachidonic acid metabolism	5	1.4326647564469914	0.054809184124074685	GPX6, ALOX15, PLA2G2A, GPX8, CYP2E1	138	81	7749	3.466183574879227	0.999993166974535	1.0	1.0
INTERPRO	IPR017853:Glycoside hydrolase, superfamily	4	1.146131805157593	0.05661838928049385	MANBA, FUCA2, HEXA, NAGA	320	53	19384	4.571698113207548	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	7	2.005730659025788	0.05701854662284822	MAPK8, VWF, CCL5, PLSCR4, LBP, FCGR2B, CDC73	288	167	17535	2.552083333333333	1.0	1.0	1.0
UP_KEYWORDS	GTP-binding	9	2.5787965616045847	0.05806811953686112	EEF1A1, ARL11, RALA, GNAT3, MX2, MFN1, GIMAP5, DNM1L, ARHGAP35	341	254	20793	2.1605860484448245	0.9999994521034262	1.0	1.0
UP_KEYWORDS	Vision	3	0.8595988538681949	0.05809599949976992	GNAT3, SAG, CNGA1	341	24	20793	7.622067448680353	0.999999455997881	1.0	1.0
GOTERM_BP_DIRECT	GO:0006897~endocytosis	6	1.7191977077363898	0.06100098111910228	CLN3, EHD2, RINL, BIN1, AP2B1, DNM1L	288	129	17535	2.8318798449612403	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032456~endocytic recycling	3	0.8595988538681949	0.06257055497506123	EHD2, STX6, FCGR2B	288	25	17535	7.3062499999999995	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019865~immunoglobulin binding	2	0.5730659025787965	0.06376706182801141	VWF, FCGR2B	273	4	16650	30.494505494505496	0.9999999999999993	1.0	1.0
GOTERM_BP_DIRECT	GO:0007100~mitotic centrosome separation	2	0.5730659025787965	0.06388453479224196	NDE1, KIF11	288	4	17535	30.442708333333332	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002232~leukocyte chemotaxis involved in inflammatory response	2	0.5730659025787965	0.06388453479224196	FFAR2, LBP	288	4	17535	30.442708333333332	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	8	2.292263610315186	0.06448769621649908	CLN3, ANPEP, SPPL2B, STX7, SLC30A4, TMEM106B, SPPL3, TLR3	302	217	18520	2.260811181981872	0.9999999967076607	1.0	1.0
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	3	0.8595988538681949	0.06707320670227002	ZFP335, MAPK8, DISC1	288	26	17535	7.025240384615385	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	98	28.08022922636103	0.06932780729132892	PBLD1, INS1, ARHGAP35, GNAT3, ANPEP, MAP3K8, TRIM27, CEP97, SLC30A4, RFX2, IFT80, THNSL2, EEF1A1, BIN1, SPATA13, S100A6, SIK2, LOC103694506, ALOX15, CDCA7, GSKIP, PLA2G7, STRA8, SDCBP, FUT8, BAG4, RAB11FIP1, ORC1, RACGAP1, TP53BP2, FAM83D, GSTM1, NUP155, SEC16A, PMM2, ARPC4, FBXO32, NMRAL1, PUM2, FAM111A, BPIFB4, TUBGCP5, TADA1, TMEM18, ZCCHC2, EIF4G2, TOP2B, ADAR, KIF11, CDC73, RGD1560718, SUFU, CNGA1, UPP1, DNM1L, AASS, ACTR3, STPG1, VWF, SLC2A10, CEP295, FGG, WIPI1, SERPINB9, RGD1560303, RAD23B, TGFBR2, VAV2, SIRT3, NT5C3A, SULT1D1, CRYAA, TLR3, RBKS, BIRC3, RNF38, PSMA8, CLN3, MAPK8, UGP2, DNAJB6, CCL5, CTNNA1, SHOC2, TRDMT1, TSNAX, NQO2, NDE1, MX2, MBD2, NAGA, ARCN1, FABP5, GLRB, CTH, PTPN4, CRLF3, TPT1	302	5227	18520	1.1497611104846588	0.9999999992798148	1.0	1.0
SMART	SM00268:ACTIN	3	0.8595988538681949	0.07098589608123601	ACTR3, ACTR6, ACTR3B	153	28	9680	6.778711484593837	0.9999970633028096	1.0	1.0
KEGG_PATHWAY	rno04974:Protein digestion and absorption	5	1.4326647564469914	0.07237018966936222	SLC9A3, SLC6A19, COL5A1, PRCP, SLC1A5	138	89	7749	3.154616511968735	0.9999998693645634	1.0	1.0
KEGG_PATHWAY	rno04142:Lysosome	6	1.7191977077363898	0.07410116576398715	CLN3, MANBA, HEXA, ACP5, NAGA, CTSS	138	127	7749	2.652858610065046	0.9999999119141054	1.0	1.0
GOTERM_BP_DIRECT	GO:0090314~positive regulation of protein targeting to membrane	3	0.8595988538681949	0.07638558047764356	ACTR3, MIEF2, PDZK1	288	28	17535	6.5234375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018279~protein N-linked glycosylation via asparagine	3	0.8595988538681949	0.07638558047764356	ST6GAL1, FUT8, ST3GAL1	288	28	17535	6.5234375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006487~protein N-linked glycosylation	3	0.8595988538681949	0.07638558047764356	FUT8, PMM2, MGAT3	288	28	17535	6.5234375	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005576~extracellular region	18	5.157593123209169	0.07657455891099668	ST6GAL1, FGFBP1, GSTM1, VWF, GPX6, PLA2G2A, SLC1A5, PDGFRL, CTSS, FGF4, PROC, BPIFB4, BPIFA2, LCN12, SELENOP, SCGB1B24, FGFBP3, SMPDL3A	302	714	18520	1.5459958817964272	0.9999999999270983	1.0	1.0
INTERPRO	IPR004000:Actin-related protein	3	0.8595988538681949	0.07712104929299984	ACTR3, ACTR6, ACTR3B	320	28	19384	6.490178571428571	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001503~ossification	5	1.4326647564469914	0.07722214667846652	MAPK8, RSAD2, ALOX15, ACP5, SOX9	288	98	17535	3.1063988095238098	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	5	1.4326647564469914	0.07722214667846652	SLC9A3, CLN3, FCGR2B, TMPRSS13, TGFBR2	288	98	17535	3.1063988095238098	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	20	5.730659025787966	0.07828041722178786	CERS4, ST6GAL1, SLC27A1, RSAD2, VWF, ATP8B1, WFS1, PLA2G2A, ARCN1, NT5C3A, CLN3, PROC, VAPB, DSE, RGD1559459, CYP2E1, DISC1, DNM1L, KIFAP3, HMOX2	302	821	18520	1.493897766413113	0.9999999999575915	1.0	1.0
KEGG_PATHWAY	rno04510:Focal adhesion	8	2.292263610315186	0.07833356895151114	MAPK8, COL5A1, VWF, ITGB5, ITGA1, ARHGAP35, BIRC3, VAV2	138	210	7749	2.139130434782609	0.9999999664984077	1.0	1.0
GOTERM_MF_DIRECT	GO:0042500~aspartic endopeptidase activity, intramembrane cleaving	2	0.5730659025787965	0.07906535325965725	SPPL2B, SPPL3	273	5	16650	24.395604395604398	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003847~1-alkyl-2-acetylglycerophosphocholine esterase activity	2	0.5730659025787965	0.07906535325965725	ASPG, PLA2G7	273	5	16650	24.395604395604398	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016139~glycoside catabolic process	2	0.5730659025787965	0.0792096810208777	FUCA2, NAGA	288	5	17535	24.354166666666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000110~negative regulation of macrophage apoptotic process	2	0.5730659025787965	0.0792096810208777	ST6GAL1, CCL5	288	5	17535	24.354166666666664	1.0	1.0	1.0
INTERPRO	IPR007369:Peptidase A22B, signal peptide peptidase	2	0.5730659025787965	0.07962822228202639	SPPL2B, SPPL3	320	5	19384	24.230000000000004	1.0	1.0	1.0
KEGG_PATHWAY	rno05164:Influenza A	7	2.005730659025788	0.08220586850772202	MAPK8, RSAD2, MX2, CCL5, ADAR, TMPRSS13, TLR3	138	171	7749	2.2986270022883297	0.9999999862198696	1.0	1.0
KEGG_PATHWAY	rno00480:Glutathione metabolism	4	1.146131805157593	0.08268582355122546	GSTM1, GPX6, ANPEP, GPX8	138	58	7749	3.8725637181409294	0.9999999876598564	1.0	1.0
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	7	2.005730659025788	0.08576576279759288	NQO2, CCL5, ALOX15, PLA2G2A, FGG, FGFBP3, FGF4	288	186	17535	2.2913866487455197	1.0	1.0	1.0
UP_SEQ_FEATURE	region of interest:Interaction with GSK3B	2	0.5730659025787965	0.08767346306565212	GSKIP, DNM1L	146	5	7976	21.852054794520548	1.0	1.0	1.0
SMART	SM00302:GED	2	0.5730659025787965	0.09061537581486956	MX2, DNM1L	153	6	9680	21.089324618736384	0.999999926997792	1.0	1.0
